id,Security_Code,Security_Id,Security_Name
2019,507938,MNPLFIN,MANIPAL FINANCE CORPORATION
2020,500109,MRPL,MANGALORE REFINERY PETROCHEMICALS
2021,530011,MANGCHEFER,MANGALORE CHEMICALS FERTILIZERS
2022,516007,MANGTIMBER,MANGALAM TIMBER PRODUCTS
2023,539275,MSL,Mangalam Seeds 
2024,514418,MANORG,Mangalam Organics 
2025,537800,MANGIND,Mangalam Industrial Finance 
2026,532637,MANGALAM,MANGALAM DRUGS ORGANICS
2027,502157,MANGLMCEM,MANGALAM CEMENT
2028,505850,MANCREDIT,MANGAL CREDIT AND FINCORP
2029,540402,MANAS,Manas Properties 
2030,531213,MANAPPURAM,MANAPPURAM FINANCE
2031,500268,MANALIPETC,MANALI PETROCHEMICAL
2032,539044,MANAKSTELTD,Manaksia Steels 
2033,539046,MNKCMILTD,Manaksia Coated Metals Industries 
2034,539045,MNKALCOLTD,Manaksia Aluminium Company 
2035,532932,MANAKSIA,MANAKSIA
2036,533169,MANINFRA,MAN INFRACONSTRUCTION
2037,513269,MANINDS,MAN INDUSTRIES INDIA
2038,532728,MALUPAPER,MALU PAPER MILLS
2039,539400,MALLCOM,Mallcom India 
2040,506919,MAKERSL,MAKERS LABORATORIES
2041,539229,MRSS,Majestic Research Services and Solutions 
2042,500267,MAJESAUT,MAJESTIC AUTO
2043,539289,MJCO,Majesco 
2044,513430,MAITRI,Maitri Enterprises 
2045,590078,MAITHANALL,MAITHAN ALLOYS
2046,532720,MMFIN,MAHINDRA MAHINDRA FINANCIAL SERVICES
2047,500520,MM,MAHINDRA MAHINDRA
2048,540768,MAHLOG,Mahindra Logistics 
2049,532313,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS
2050,533088,MHRIL,MAHINDRA HOLIDAYS RESORTS INDIA
2051,523754,MAHEPC,Mahindra EPC Irrigation 
2052,532756,MAHINDCIE,Mahindra CIE Automotive 
2053,542677,MAHESH,Mahesh Developers 
2054,531648,MAHAVIRIND,Mahavir Industries 
2055,539383,MINFY,Mahaveer Infoway 
2056,512337,MAHSHRE,MAHASHREE TRADING
2057,526795,MHSGRMS,MAHASAGAR TRAVELS
2058,500265,MAHSEAMLES,MAHARASHTRA SEAMLESS
2059,500266,MAHSCOOTER,MAHARASHTRA SCOOTERS
2060,505523,MAHACORP,MAHARASHTRA CORPORATION
2061,500108,MTNL,MAHANAGAR TELEPHONE NIGAM
2062,539957,MGL,Mahanagar Gas 
2063,531515,MAHANIN,MAHAN INDUSTRIES
2064,513554,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES
2065,513460,MAHALXSE,MAHALAXMI SEAMLESS
2066,514450,MHLXMIRU,MAHALAXMI RUBTECH
2067,519612,MAHAANF,MAHAAN FOODS
2068,523384,MAHAPEXLTD,MAHA RASHTRA APEX CORPORATION
2069,532896,MAGNUM,MAGNUM VENTURES
2070,512377,MAGANTR,MAGNANIMOUS TRADE FINANCE
2071,517449,MAGNAELQ,MAGNA ELECTRO CASTINGS
2072,524000,MAGMA,MAGMA FINCORP
2073,538891,MCLOUD,Magellanic Cloud 
2074,540650,MAGADHSUGAR,Magadh Sugar Energy 
2075,500264,MAFATIND,MAFATLAL INDUSTRIES
2076,538401,METSL,Maestros Electronics Telecommunications Systems 
2077,590134,MADRASFERT,Madras Fertilizers 
2078,531910,MADHUVEER,Madhuveer Com 18 Network 
2079,511000,MADHUSE,MADHUSUDAN SECURITIES
2080,515059,MADHUDIN,MADHUSUDAN INDUSTRIES
2081,519279,MADHURIND,MADHUR INDUSTRIES
2082,531497,MADHUCON,MADHUCON PROJECTS
2083,515093,MADHAV,MADHAV MARBLES GRANITES
2084,539894,MADHAVIPL,Madhav Infra Projects 
2085,512600,MACINTR,MACRO INTERNATIONAL EXPORTS
2086,523248,MACPLASQ,MACHINO PLASTICS
2087,541973,MACH,Mac Hotels 
2088,507836,MCCHRLSB,MAC CHARLES INDIA
2089,532906,MAANALU,MAAN ALUMINIUM
2090,534532,LYPSAGEMS,Lypsa Gems Jewellery 
2091,505320,LYNMC,LYNX MACHINERY COMMERCIALS
2092,530689,LYKISLTD,Lykis 
2093,500259,LYKALABS,LYKA LABS
2094,531402,LWSKNIT,LWS KNITWEAR
2095,539542,LUXIND,Lux Industries 
2096,500257,LUPIN,LUPIN
2097,517206,LUMAXIND,LUMAX INDUSTRIES
2098,532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES
2099,512048,LUHARUKA,Luharuka Media Infra 
2100,526179,LUDLOWJUT,LUDLOW JUTE SPECIALITIES
2101,540115,LTTS,LT Technology Services 
2102,532783,DAAWAT,LT FOODS
2103,533519,LTFH,LT FINANCE HOLDINGS
2104,514036,LOYALTEX,LOYAL TEXTILE MILLS
2105,539227,LOYAL,Loyal Equipments 
2106,533343,LOVABLE,LOVABLE LINGERIE
2107,532998,LEHIL,Lotus Eye Hospital And Institute 
2108,523475,LOTUSCHO,LOTUS CHOCOLATE CO
2109,540952,LAL,Lorenzini Apparels 
2110,530065,LORDSHOTL,Lords Ishwar Hotels 
2111,500284,LORDSCHLO,LORDS CHLORO ALKALI
2112,534422,LOOKS,Looks Health Services 
2113,526568,LONTE,LONGVIEW TEA COMPANY
2114,532740,LOKESHMACH,LOKESH MACHINES
2115,590082,LOHIASEC,LOHIA SECURITIES
2116,539992,LLOYDSTEEL,Lloyds Steels Industries 
2117,512455,LLOYDSME,LLOYDS METALS AND ENERGY
2118,540192,LKPSEC,LKP Securities 
2119,507912,LKPFIN,LKP Finance 
2120,526604,LIPPISYS,LIPPI SYSTEMS
2121,524748,LINKPH,LINK PHARMA CHEM
2122,523457,LINDEINDIA,Linde India 
2123,531633,LINCOPH,LINCOLN PHARMACEUTICALS
2124,531241,LINCPENQ,LINC PEN PLASTICS
2125,517463,LINAKS,LINAKS MICROELECTRONICS
2126,507759,LIMECHM,LIME CHEMICALS
2127,543240,LIKHITHA,Likhitha Infrastructure 
2128,539927,LIKHAMI,Likhami Consulting 
2129,539487,LICNETFSEN,LIC MF EXCHANGE TRADED FUND SENSEX
2130,539480,LICNETFN50,LIC MF EXCHANGE TRADED FUND NIFTY 50
2131,539784,LICNFNHGP,LIC MF Exchange Traded Fund NIFTY 100
2132,500253,LICHSGFIN,LIC HOUSING FINANCE
2133,531027,LIBORD,LIBORD SECURITIES
2134,511593,LIBORDFIN,Libord Finance 
2135,526596,LIBERTSHOE,LIBERTY SHOES
2136,500250,LGBBROSLTD,LGBALAKRISHNAN BROS
2137,533007,LGBFORGE,LGB FORGE
2138,541196,LEX,Lex Nimble Solutions 
2139,533602,LESHAIND,LESHA INDUSTRIES
2140,502250,LERTHAI,Lerthai Finance 
2141,541233,LEMONTREE,Lemon Tree Hotels 
2142,532829,LEHAR,Lehar Footwears 
2143,509046,ZLEENCON,LEENA CONSULTANCY
2144,517415,LEENEE,LEE NEE SOFTWARES EXPORTS
2145,508306,LEDOTEA,LEDO TEA CO
2146,540360,LLFICL,Leading Leasing Finance And Investment Company 
2147,531288,LEADFIN,LEAD FINANCIAL SERVICES
2148,540222,LAURUSLABS,Laurus Labs 
2149,539909,LATENT,Latent Light Finance 
2150,531164,LADIAMO,LASER DIAMONDS
2151,540702,LASA,Lasa Supergenerics 
2152,540005,LTI,Larsen Toubro Infotech 
2153,500510,LT,LARSEN TOUBRO
2154,533012,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY
2155,509048,LANCORHOL,LANCOR HOLDINGS
2156,539841,LANCER,Lancer Container Lines 
2157,590075,LAMBODHARA,LAMBODHARA TEXTILES
2158,506079,LAKPRE,LAKSHMI PRECISION SCREWS
2159,502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY
2160,500252,LAXMIMACH,LAKSHMI MACHINE WORKS
2161,504258,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS
2162,505302,LXMIATO,LAKSHMI AUTOMATIC LOOM WORKS
2163,535387,LAKHOTIA,LAKHOTIA POLYESTERS INDIA
2164,531842,LAHOTIOV,LAHOTI OVERSEAS
2165,524522,LAFFANSQ,LAFFANS PETROCHEMICALS
2166,530577,LADDERUP,LADDERUP FINANCE
2167,540026,LAHL,Ladam Affordable Housing 
2168,524202,LACTOSE,LACTOSE INDIA
2169,505693,LATIMMETAL,La Tim Metal Industries 
2170,526947,LAOPALA,LA OPALA RG
2171,537669,LPNAVAL,L P Naval And Engineering 
2172,511728,KZLFIN,KZLEASING FINANCE
2173,539997,KPL,Kwality Pharmaceuticals 
2174,531882,KWALITY,Kwality 
2175,530421,KUWERIN,KUWER INDUSTRIES
2176,536170,KUSHAL,Kushal 
2177,514240,KUSHIND,Kush Industries 
2178,511048,KUSUMEL,KUSAM ELECTRICAL INDUSTRIES
2179,523594,KUNSTOFF,KUNSTSTOFFE INDUSTRIES
2180,539408,KUBERJI,Kuber Udyog 
2181,532937,KUANTUM,KUANTUM PAPERS
2182,532997,KSK,KSK ENERGY VENTURES
2183,519421,KSE,KSE
2184,500249,KSB,KSB 
2185,523550,KRYPTONQ,KRYPTON INDUSTRIES
2186,533210,KRITINUT,Kriti Nutrients 
2187,526423,KRITIIND,KRITI INDUSTRIES INDIA
2188,504392,KRISHNA,Krishna Ventures 
2189,500248,KRIFILIND,Krishna Filament Industries 
2190,539384,KRISHNACAP,Krishna Capital and Securities 
2191,533482,KRIINFRA,Kridhan Infra 
2192,531328,KRETTOSYS,Kretto Syscon 
2193,530139,KREONFIN,KREON FINNANCIAL SERVICES
2194,524518,KREBSBIO,KREBS BIOCHEMICALS INDUSTRIES
2195,530813,KRBL,KRBL
2196,501261,KRATOSENER,KRATOS ENERGY INFRASTRUCTURE
2197,542459,KRANTI,Kranti Industries 
2198,514360,KRRAIL,KR Rail Engineering 
2199,505299,KPT,KPT Industries 
2200,532889,KPRMILL,KPR Mill 
2201,542651,KPITTECH,KPIT Technologies 
2202,542323,KPIGLOBAL,KPI Global Infrastructure 
2203,539686,KPEL,KP Energy 
2204,507598,KLRFM,Kovilpatti Lakshmi Roller Flour Mills 
2205,505585,ZKOVALIN,KOVALAM INVESTMENT TRADING CO
2206,523323,KOVAI,KOVAI MEDICAL CENTER HOSPITAL
2207,539599,KEL,Kotia Enterprises 
2208,530299,KOTHARIPRO,KOTHARI PRODUCTS
2209,507474,KFBL,KOTHARI FERMENTATION BIOCHEM
2210,532985,KTKSENSEX,KOTAK SENSEX ETF
2211,590107,KOTAKPSUBK,KOTAK MAHINDRA MUTUAL FUND KOTAK PSU BANK ETF
2212,537708,KOTAKNIFTY,Kotak Mahindra Mutual Fund Kotak Nifty ETF
2213,500247,KOTAKBANK,KOTAK MAHINDRA BANK
2214,541879,KTKIND7RG,Kotak India Growth Fund Series 7 Regular Plan Growth Option
2215,541881,KTKIND7RD,Kotak India Growth Fund Series 7 Regular Plan Dividend Option
2216,541882,KTKIND7DG,Kotak India Growth Fund Series 7 Direct Plan Growth Option
2217,541884,KTKIND7DD,Kotak India Growth Fund Series 7 Direct Plan Dividend Option
2218,541341,KTKIND5RG,Kotak India Growth Fund Series 5 Regular Plan Growth Option
2219,541343,KTKIND5RD,Kotak India Growth Fund Series 5 Regular Plan Dividend Option
2220,541345,KTKIND5DG,Kotak India Growth Fund Series 5 Direct Plan Growth Option
2221,541346,KTKIND5DD,Kotak India Growth Fund Series 5 Direct Plan Dividend Option
2222,540981,KTKIND4RG,Kotak India Growth Fund Series 4 Regular Plan Growth Option
2223,540982,KTKIND4RD,Kotak India Growth Fund Series 4 Regular Plan Dividend Option
2224,540984,KTKIND4DG,Kotak India Growth Fund Series 4 Direct Plan Growth Option
2225,540983,KTKIND4DD,KOTAK INDIA GROWTH FUND SERIES 4 DIRECT PLAN DIVIDEND OPTION
2226,500458,KORE,Kore Foods 
2227,524280,KOPRAN,KOPRAN
2228,532397,KONNDOR,Konndor Industries 
2229,514128,KONARKSY,KONARK SYNTHETIC
2230,539910,KOCL,KomeOn Communication 
2231,532924,KOLTEPATIL,KOLTEPATIL DEVELOPERS
2232,523207,KOKUYOCMLN,KOKUYO CAMLIN
2233,531541,KOBO,Kobo Biotech 
2234,532942,KNRCON,KNR CONSTRUCTIONS
2235,532673,KMSUGAR,KMSUGAR MILLS
2236,540468,KMSMEDI,KMS Medisurgi 
2237,519415,KMGMILK,KMG MILK FOOD
2238,531578,KMFBLDR,KMF BUILDERS DEVELOPERS
2239,524520,KMCSHIL,KMC SPECIALITY HOSPITALS INDIA
2240,517170,KLKELEC,KLK Electrical 
2241,530771,KLGCAP,KLG CAPITAL SERVICES
2242,523652,KKPLASTICK,Kkalpana Plastick 
2243,526409,KKALPANAIND,Kkalpana Industries India 
2244,530235,KJMCFIN,KJMC FINANCIAL SERVICES
2245,532304,KJMCCORP,KJMC Corporate Advisors India
2246,521248,KITEX,KITEX GARMENTS
2247,530145,KISAN,KISAN MOULDINGS
2248,505283,KIRLPNU,KIRLOSKAR PNEUMATIC CO
2249,533293,KIRLOSENG,KIRLOSKAR OIL ENGINES
2250,500243,KIRLOSIND,Kirloskar Industries 
2251,500245,KIRLFER,KIRLOSKAR FERROUS INDUSTRIES
2252,533193,KECL,Kirloskar Electric Company 
2253,500241,KIRLOSBROS,KIRLOSKAR BROTHERS
2254,532967,KIRIINDUS,KIRI INDUSTRIES
2255,537750,KIRANVYPAR,Kiran Vyapar 
2256,530443,KIRANSYB,KIRAN SYNTEX
2257,531413,KIRANPR,KIRAN PRINTPACK
2258,540680,KIOCL,KIOCL 
2259,512329,KRL,Kintech Renewables 
2260,530215,KINGSINFR,Kings Infra Ventures 
2261,524019,KINGFA,Kingfa Science Technology India 
2262,531274,KINETRU,KINETIC TRUST
2263,500240,KINETICENG,KINETIC ENGINEERING
2264,530313,KIMIABL,Kimia Biosciences 
2265,532067,KILPEST,KILPEST INDIA
2266,524500,KILITCH,KILITCH DRUGS INDIA
2267,522101,KLBRENGB,KILBURN ENGINEERING
2268,535566,KIFS,KIFS FINANCIAL SERVICES
2269,507946,KIDUJA,KIDUJA INDIA
2270,513693,KAJARIR,KIC METALIKS
2271,531692,KHYATI,KHYATI MULTIMEDIAENTERTAINMENT
2272,535730,KHOOBSURAT,Khoobsurat 
2273,507435,KHODAY,KHODAY INDIA
2274,539788,KDML,Khemani Distributors Marketing 
2275,506178,ZKHATAUE,KHATAU EXIM
2276,531892,KHANDSE,KHANDWALA SECURITIES
2277,519064,ZKHANDEN,KHANDELWAL EXTRACTION
2278,507794,KHAICHEM,KHAITAN CHEMICALS FERTILIZERS
2279,540775,KHADIM,Khadim India 
2280,531609,KGPETRO,KG PETROCHEM
2281,500239,KGDENIM,KG DENIM
2282,512597,KEYFINSER,Keynote Financial Services 
2283,507948,KEYCORP,KEY CORP
2284,532732,KKCL,KEWAL KIRAN CLOTHING
2285,502937,KESORAMIND,KESORAM INDUSTRIES
2286,533289,KTIL,KESAR TERMINALS INFRASTRUCTURE
2287,524174,KESARPE,KESAR PETROPRODUCTS
2288,507180,KESARENT,KESAR ENTERPRISES
2289,532686,KERNEX,KERNEX MICROSYSTEMS INDIA
2290,530163,KERALAYUR,KERALA AYURVEDA
2291,540953,KENVI,Kenvi Jewels 
2292,505890,KENNAMET,KENNAMETAL INDIA
2293,506530,KEMP,KEMP COMPANY
2294,531163,KEMISTAR,Kemistar Corporation 
2295,506528,KELENRG,KELTECH ENERGIES
2296,519602,KELLTONTEC,Kellton Tech Solutions
2297,517569,KEI,KEI INDUSTRIES
2298,518011,KEERTHI,KEERTHI INDUSTRIES
2299,508993,KEDIACN,KEDIA CONSTRUCTION CO
2300,532714,KEC,KEC INTERNATIONAL
2301,532054,KDDL,KDDL
2302,540385,KDLL,KD Leisures 
2303,533192,KCPSUGIND,KCP SUGAR INDUSTRIES CORPORATION
2304,590066,KCP,KCP
2305,531784,KCLINFRA,KCL Infra Projects 
2306,540696,KCDGROUP,KCD Industries India 
2307,530357,KBSINDIA,KBS INDIA 
2308,504084,KAYCEEI,KAYCEE INDUSTRIES
2309,539276,KAYA,Kaya 
2310,524444,KAVITIND,Kavit Industries 
2311,532899,KSCL,KAVERI SEED COMPANY
2312,532925,KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION
2313,531687,KGL,KARUTURI GLOBAL
2314,590003,KARURVYSYA,KARUR VYSYA BANK
2315,537784,KCSL,Karnimata Cold Storage 
2316,538928,KARNAVATI,Karnavati Finance 
2317,532652,KTKBANK,KARNATAKA BANK
2318,533451,KARMAENG,KARMA ENERGY
2319,541161,KARDA,Karda Constructions 
2320,526115,KARANWO,KARAN WOOSIN
2321,539679,KAPILRAJ,Kapil Raj Finance 
2322,512036,KAPILCO,KAPIL COTEX
2323,512399,KAPASHI,KAPASHI COMMERCIALS
2324,540515,KANUNGO,Kanungo Financiers 
2325,531205,KANSAFB,KANSAL FIBRES
2326,500165,KANSAINER,KANSAI NEROLAC PAINTS
2327,507779,KANPRPLA,KANPUR PLASTIPACK
2328,506525,KANORICHEM,KANORIA CHEMICALS INDUSTRIES
2329,513456,KANSHST,KANISHK STEEL INDUSTRIES
2330,500236,KANELIND,Kanel Industries 
2331,521242,KANDAGIRI,KANDAGIRI SPINNING MILLS
2332,541005,KANCOTEA,Kanco Tea Industries 
2333,538896,KANCHI,Kanchi Karpooram 
2334,506184,KANANIIND,KANANI INDUSTRIES
2335,524604,KAMRLAB,KAMRON LABORATORIES
2336,532741,KAMDHENU,Kamdhenu 
2337,526668,KAMATHOTEL,KAMAT HOTELS INDIA
2338,511131,KAMANWALA,KAMANWALA HOUSING CONSTRUCTION
2339,514322,KAMADGIRI,KAMADGIRI FASHION
2340,532468,KAMAHOLD,Kama Holdings 
2341,500235,KSL,KALYANI STEELS
2342,533302,KICL,KALYANI INVESTMENT COMPANY
2343,513509,KALYANIFRG,KALYANI FORGE
2344,522287,KALPATPOWR,KALPATARU POWER TRANSMISSION
2345,530201,KALLAM,Kallam Textiles 
2346,521054,KAKTEX,KAKATIYA TEXTILES
2347,500234,KAKATCEM,KAKATIYA CEMENT SUGAR INDUSTRIES
2348,500233,KAJARIACER,KAJARIA CERAMICS
2349,531780,KACL,Kaiser Corporation 
2350,504840,KAIRA,KAIRA CAN CO
2351,531778,KACHCHH,KACHCHH MINERALS
2352,524675,KABSON,KABSONS INDUSTRIES
2353,524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK
2354,539393,KCL,Kabra Commercial 
2355,540756,KAARYAFSL,Kaarya Facilities and Services 
2356,503669,KKFIN,K K Fincorp 
2357,539246,JEL,Jyotirgamya Enterprises 
2358,513250,JYOTISTRUC,JYOTI STRUCTURES
2359,514448,JYOTIRES,JYOTI RESINS ADHESIVES
2360,504076,JYOTI,JYOTI
2361,532926,JYOTHYLAB,Jyothy Labs 
2362,542544,JYOTIN,Jyot International Marketing 
2363,531035,JRELTD,Justride Enterprises 
2364,535648,JUSTDIAL,JUST DIAL
2365,534623,JUPITERIN,JUPITER INFOMEDIA
2366,507987,JPTRLES,JUPITER INDUSTRIES LEASING
2367,531337,JUMPNET,Jump Networks 
2368,511060,JUMBFNL,JUMBO FINANCE
2369,516078,JUMBO,JUMBO BAG
2370,530019,JUBILANT,JUBILANT LIFE SCIENCES 
2371,533320,JUBLINDS,JUBILANT INDUSTRIES
2372,533155,JUBLFOOD,Jubilant FoodWorks 
2373,534600,JTLINFRA,JTL INFRA
2374,520057,JTEKTINDIA,Jtekt India 
2375,500228,JSWSTEEL,JSW STEEL
2376,513446,JSWISPL,JSW Ispat Special Products 
2377,532642,JSWHL,JSW Holdings 
2378,533148,JSWENERGY,JSW Energy 
2379,504080,JSLINDL,JSL INDUSTRIES
2380,542866,JSGLEASING,JSG Leasing 
2381,530915,JRFOODS,JRFOODS
2382,530985,JPTSEC,JPT SECURITIES
2383,508929,JOYREALTY,Joy Realty 
2384,505750,JOSTS,JOST39S ENGINEERING CO
2385,538092,JOONKTOLL,Joonktollee Tea Industries 
2386,542446,JONJUA,Jonjua Overseas 
2387,534659,JOINTECAED,JOINTECA EDUCATION SOLUTIONS
2388,531861,JOINDRE,JOINDRE CAPITAL SERVICES
2389,523398,JCHAC,Johnson ControlsHitachi Air Conditioning India 
2390,500147,COCKERILL,John Cockerill India 
2391,513691,JMTAUTOLTD,JMT AUTO
2392,523712,JMGCORP,JMG CORPORATION
2393,522263,JMCPROJECT,JMC PROJECTS INDIA
2394,523405,JMFINANCIL,JM FINANCIAL
2395,506522,JLMORI,JLMORISON INDIA
2396,538765,JSHL,JLA Infraville Shoppers 
2397,532940,JKIL,JKUMAR INFRAPROJECTS
2398,532644,JKCEMENT,JKCEMENT
2399,530007,JKTYRE,JK TYRE INDUSTRIES
2400,532162,JKPAPER,JK PAPER
2401,500380,JKLAKSHMI,JK LAKSHMI CEMENT
2402,536493,JK AGRI,JK Agri Genetics 
2403,523062,JJFINCOR,JJFINANCE CORPORATION
2404,539225,JIYAECO,Jiya EcoProducts 
2405,540311,JITFINFRA,JITF Infralogistics 
2406,531543,JINDWORLD,JINDAL WORLDWIDE
2407,532286,JINDALSTEL,JINDAL STEEL POWER
2408,539597,JSLHISAR,Jindal Stainless Hisar 
2409,532508,JSL,JINDAL STAINLESS
2410,500378,JINDALSAW,JINDAL SAW
2411,536773,JPOLYINVST,Jindal Poly Investment and Finance Company 
2412,500227,JINDALPOLY,JINDAL POLY FILMS
2413,532624,JINDALPHOT,JINDAL PHOTO
2414,539947,JLL,Jindal Leasefin 
2415,507981,JINDHOT,JINDAL HOTELS
2416,511034,JINDRILL,JINDAL DRILLING INDUSTRIES
2417,530405,JINDCAP,JINDAL CAPITAL
2418,542653,JINAAM,Jinaams Dress 
2419,540651,JIGAR,Jigar Cables 
2420,532771,JHS,JHS SVENDGAARD LABORATORIES
2421,531550,JHACC,JHAVERI CREDITS CAPITAL
2422,540850,JFL,Jhandewalas Foods 
2423,517063,JETKINGQ,JETKING INFOTRAIN
2424,538794,JETINFRA,Jet Infraventure 
2425,532617,JETAIRWAYS,JET AIRWAYS INDIA
2426,524731,JENBURPH,JENBURKT PHARMACEUTICALS
2427,538837,JSTL,Jeevan Scientific Technology 
2428,524592,JDORGOCHEM,JD ORGOCHEM
2429,500223,JCTLTD,JCT
2430,532605,JBMA,JBM AUTO
2431,514034,JBFIND,JBF INDUSTRIES
2432,506943,JBCHEPHARM,JBCHEMICALS PHARMACEUTICALS
2433,506910,JAYSYN,JAYSYNTH DYESTUFF INDIA
2434,506520,JAYCH,JAYSHREE CHEMICALS
2435,533207,JPINFRATEC,Jaypee Infratech 
2436,500306,JAYKAY,JAYKAY ENTERPRISES
2437,531323,JAYIND,Jayatma Industries 
2438,539005,JAYATMA,Jayatma Enterprises 
2439,522285,JAYNECOIND,JAYASWAL NECO INDUSTRIES
2440,524330,JAYAGROGN,JAYANT AGROORGANICS
2441,501311,JAYBHCR,JAYABHARAT CREDIT
2442,513252,JAYUSH,JAY USHIN
2443,509715,JAYSHREETEA,JAY SHREE TEA INDUSTRIES
2444,520066,JAYBARMARU,JAY BHARAT MARUTI
2445,526001,JAUSPOL,JAUSS POLYMERS
2446,514318,JATTAINDUS,JATTASHANKAR INDUSTIES
2447,519319,JATALIA,Jatalia Global Ventures 
2448,500220,JASCH,JASCH INDUSTRIES
2449,542924,JANUSCORP,Janus Corporation 
2450,502901,JAMSHRI,Jamshri Realty 
2451,520051,JAMNAAUTO,JAMNA AUTO INDUSTRIES
2452,532209,JKBANK,JAMMU KASHMIR BANK
2453,538564,JAMESWARREN,James Warren Tea 
2454,532627,JPPOWER,Jaiprakash Power Ventures 
2455,532532,JPASSOCIAT,JAIPRAKASH ASSOCIATES
2456,505840,JAIPAN,JAIPAN INDUSTRIES
2457,505212,JAINEX,JAINEX AAMCOL
2458,526865,JAINCO,JAINCO PROJECTS INDIA
2459,532033,JAINSTUDIO,JAIN STUDIOS
2460,539119,JAINMARMO,Jain Marmo Industries 
2461,570004,JISLDVREQS,JAIN IRRIGATION SYSTEMS
2462,500219,JISLJALEQS,JAIN IRRIGATION SYSTEMS
2463,514312,JAIHINDS,JAIHIND SYNTHETICS
2464,531339,JAIHINDPRO,JAIHIND PROJECTS
2465,512237,JAICORPLTD,JAI CORP
2466,532976,JAIBALAJI,JAI BALAJI INDUSTRIES
2467,507789,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS
2468,530601,JAGSONFI,JAGSONPAL FINANCE LEASING
2469,532705,JAGRAN,JAGRAN PRAKASHAN
2470,532825,JAGJANANI,JAGJANANI TEXTILES
2471,507155,JAGAJITIND,JAGATJIT INDUSTRIES
2472,530711,JAGANLAM,JAGAN LAMPS
2473,538539,JTAPARIA,J Taparia Projects 
2474,532341,IZMO,IZMO 
2475,522245,IYKOTHITE,IYKOT HITECH TOOLROOM
2476,507580,IVP,IVP
2477,522183,ITL,ITL INDUSTRIES
2478,523610,ITI,ITI
2479,509496,ITDCEM,ITD CEMENTATION INDIA
2480,500875,ITC,ITC
2481,524622,ISTRNETWK,iStreet Network 
2482,508807,ISTLTD,IST
2483,532479,ISMTLTD,ISMT
2484,511609,ISLCONSUL,ISL CONSULTING
2485,506161,ISHWATR,ISHWARSHAKTI HOLDINGS TRADERS
2486,524400,ISHITADR,ISHITA DRUGS INDUSTRIES
2487,531109,ISHANCH,ISHAN DYES CHEMICALS
2488,540134,IISL,Ishaan Infrastructures and Shelters 
2489,533033,ISGEC,ISGEC Heavy Engineering 
2490,526859,ISFL,ISF 
2491,540735,IRIS,IRIS Business Services 
2492,541956,IRCON,IRCON International 
2493,532947,IRB,IRB INFRASTRUCTURE DEVELOPERS
2494,512405,IPOWER,IPOWER SOLUTIONS INDIA
2495,524494,IPCALAB,IPCA LABORATORIES
2496,523638,IPRINGLTD,IP RINGS
2497,500214,IONEXCHANG,ION EXCHANGE INDIA
2498,524164,IOLCP,IOL CHEMICALS PHARMACEUTICALS
2499,523752,IOSYSTEM,IO SYSTEM
2500,504786,INVPRECQ,INVESTMENT PRECISION CASTINGS
2501,533506,INVENTURE,INVENTURE GROWTH SECURITIES
2502,533181,ISFT,INTRASOFT TECHNOLOGIES
2503,500213,ITHL,INTERNATIONAL TRAVEL HOUSE
2504,517044,IDM,INTERNATIONAL DATA MANAGEMENT
2505,509709,INTLCONV,INTERNATIONAL CONVEYORS
2506,505737,INTLCOMBQ,INTERNATIONAL COMBUSTION INDIA
2507,539448,INDIGO,InterGlobe Aviation 
2508,539692,IFINSER,Interactive Financial Services 
2509,530259,INTSTOIL,INTER STATE OIL CARRIER
2510,511391,INTRGLB,INTER GLOBE FINANCE
2511,532326,INTENTECH,INTENSE TECHNOLOGIES
2512,506134,INTELLCAP,INTELLIVATE CAPITAL VENTURES
2513,534732,INTELLADV,INTELLIVATE CAPITAL ADVISORS
2514,538835,INTELLECT,Intellect Design Arena 
2515,531889,INTECH,INTEGRATED TECHNOLOGIES
2516,519606,INTEGFD,INTEGRATED PROTEINS
2517,500212,IFSL,INTEGRATED FINANCIAL SERVICES
2518,539149,ICSL,Integrated Capital Services 
2519,536868,INTELSOFT,Integra Telecommunication Software 
2520,535958,INTEGRA,Integra Garments And Textiles 
2521,505358,INTEGRAEN,INTEGRA ENGINEERING INDIA
2522,531314,INTCAPM,INTEGRA CAPITAL MANAGEMENT
2523,526871,INTECCAP,INTEC CAPITAL
2524,532774,INSPIRISYS,Inspirisys Solutions 
2525,500211,INSILCO,INSILCO
2526,532851,INSECTICID,INSECTICIDES INDIA
2527,539083,INOXWIND,Inox Wind 
2528,532706,INOXLEISUR,INOX LEISURE
2529,541353,INNOVATORS,Innovators Facade Systems 
2530,523840,INNOVTEC,INNOVATIVE TECH PACK
2531,541983,INNOVATIVE,Innovative Ideals and Services India 
2532,533315,INOVSYNTH,INNOVASSYNTH INVESTMENTS
2533,531929,INNOCORP,INNOCORP
